id	199700	199701	199710	199711	199720	199721	199730	199731	199800	199801	199810	199811	199820	199821	199830	199831	199900	199901	199910	199911	199920	199921	199930	199931	200000	200001	200010	200011	200020	200021	200030	200031	200100	200101	200110	200111	200120	200121	200130	200131	200200	200201	200210	200211	200220	200221	200230	200231	200300	200301	200310	200311	200320	200321	200330	200331	200400	200401	200410	200411	200420	200421	200430	200431	200500	200501	200510	200511	200520	200521	200530	200531	200600	200601	200610	200611	200620	200621	200630	200631	200700	200701	200710	200711	200720	200721	200730	200731	200800	200801	200810	200811	200820	200821	200830	200831	200900	200901	200910	200911	200920	200921	200930	200931	201000	201001	201010	201011	201020	201021	201030	201031	201100	201101	201110	201111	201120	201121	201130	201131	201200	201201	201210	201211	201220	201221	201230	201231
20025	61882	47511	23212	19801	34153	30733	19343	18783	64212	50081	23842	20352	35063	31133	19893	19353	65942	51091	24232	20602	35743	30983	20104	19643	66812	48041	24952	20302	36543	33633	20504	18923	75982	60972	26292	21592	37683	31903	21724	20464	79432	62362	27952	22632	40544	34263	22964	21384	83812	65282	30503	23882	45384	37903	24514	22344	88652	69182	32543	25402	48894	44114	25885	23454	92683	73722	33813	26362	50795	43324	26725	24484	95683	76382	34803	27942	51645	42654	27645	26275	98363	76732	35643	27852	53355	44464	27895	25975	100263	77162	35643	26012	55155	45494	27015	23814	106943	83482	37883	28622	58115	51595	28805	26085	108303	82812	39543	29662	60686	52895	30076	27195	110293	83892	40744	30133	62806	53455	30656	27645	111803	86092	42724	33083	65116	55085	32446	30736
20027	76492	66332	27462	25782	36543	33623	22404	21404	78682	67812	28152	26232	37503	34183	22924	21794	80652	68102	27762	24752	37963	34063	21924	19563	82852	71132	30133	27402	39883	37043	23364	19493	90693	82172	30743	27042	39843	35093	24464	20294	93853	84602	33663	30413	44564	40554	26405	22624	98913	89932	37143	33873	50315	46134	28405	24224	104463	95783	40054	37463	55815	53965	29585	24654	108643	97913	41064	38593	56725	54125	30176	25855	111303	99823	41714	39273	58315	56025	30256	25785	110743	94953	42114	39593	61206	61006	31156	28395	112823	97433	43034	40514	62736	62536	31646	28995	118473	102183	45244	42854	65886	66036	33896	32166	119273	101753	47184	45034	68116	68046	36267	35597	122314	105463	48294	45954	69436	68616	36927	36647	123014	105893	50195	48364	71407	70607	38777	39237
20029	22230	19620	18771	18591	36943	32073	18603	18553	22930	20220	19361	19161	38083	32583	19183	19123	22930	20240	19361	19161	38753	32463	19173	19123	23270	20870	20202	19991	40524	35983	20014	19953	25220	22040	20982	20752	41014	33453	20794	20724	26650	23230	22062	21812	44914	37633	21844	21764	28800	25120	23902	23612	50405	42344	23644	23564	29570	25690	24442	24122	55215	50435	24154	24054	30661	26640	25442	25132	55965	49184	25145	25065	31011	27150	26012	25722	57265	50545	25735	25655	31531	27510	26342	26032	59145	54085	26045	25965	31731	27610	26372	26052	60556	55455	26065	25985	34191	29620	28152	27802	63996	59825	27805	27715	34871	30231	28802	28442	66106	61016	28445	28355	35381	30871	29462	29112	67696	61576	29105	29035	36071	31561	30123	29772	69606	63366	29765	29685
20031	68302	54301	25022	22412	33173	28252	20664	19223	70582	56231	25682	22952	34023	28892	21214	19713	72322	56711	25862	22842	34553	29162	21124	19393	74942	59741	28632	25502	37553	33583	22864	19893	82702	69162	28932	24762	36123	30193	24094	20444	84002	67332	31463	27622	39613	32833	26825	24594	88902	73152	34033	29242	44284	36553	28295	25055	95513	79692	36703	31963	50685	44534	29215	25455	98423	79722	37093	32243	49354	41644	29915	26745	101493	82312	37493	32613	51515	44554	29295	25635	104673	85102	38613	33853	53175	46734	30006	26335	106893	86502	39303	34093	54825	47924	30056	26035	114233	95653	41624	36853	57835	51505	31956	28505	114433	94363	42854	37873	59135	52015	33206	30086	118723	99443	44304	39613	60556	53025	34146	32176	117603	99023	45574	40914	62336	54765	35077	33236
20033	63982	60062	23812	20782	33353	31103	19623	19413	66772	64632	24422	21362	34083	31523	20174	20004	68562	65792	24772	21192	34853	31373	20214	19833	68962	59121	25372	20862	35373	34033	20624	18953	79792	77092	26592	21582	36513	32353	21634	19923	82982	78122	28542	23162	39543	34773	23124	21414	87192	80972	31453	24992	44454	38573	24974	22894	92443	86282	33633	26612	47964	44804	26375	23934	97793	95163	34973	27722	49804	44084	27285	25165	100413	96573	35623	28392	50785	43854	27745	25985	102763	96063	36603	28532	52415	45734	28105	25845	104653	96293	37073	27502	54295	46784	27705	24494	111653	103693	39113	29912	56935	52555	29315	26485	112903	102903	40874	31433	59335	53985	30816	28215	114863	103983	42394	32583	61496	54585	31746	29425	116123	105133	44124	34733	63786	56215	33106	31656
20035	90743	96423	20402	18871	34723	33243	18413	18093	94523	100733	20742	19131	35413	33783	18683	18333	105413	113423	20872	19071	36033	33533	18743	18283	102573	108803	21552	19711	36543	35803	19393	18853	114743	122194	22512	20512	37063	34883	20254	19693	119353	127734	24462	22242	40744	37273	21954	21394	123494	132094	27782	25542	45664	41784	25025	24624	127634	135504	28722	25942	49814	47384	25425	24774	130384	137854	28632	25422	51155	47634	25045	24164	134424	141904	28962	25542	52655	49494	25085	24134	138314	145904	29592	25952	54215	51505	25425	24444	140014	147194	29992	26012	56105	52635	25545	24444	147864	155175	31813	27982	58725	56895	27215	26285	151605	159325	33583	29842	61116	59255	28975	28175	154275	162175	34043	30093	62596	60086	29215	28385	157635	166095	34753	30583	64516	61756	29715	28815
20037	37951	29920	28392	28532	29582	29252	19893	18163	39171	30721	29142	29282	30343	30003	20534	18813	39211	30651	29152	29222	30313	29952	20584	18653	39581	31241	29972	29922	30953	30603	22074	18993	42631	32071	30373	30213	31213	30753	23214	19753	44911	33881	32313	31973	33523	32823	24384	22134	50281	38691	36723	36533	38173	37513	26075	22194	54071	41771	39583	39543	41284	40674	26905	22664	56571	43531	41254	41304	43064	42494	27565	23534	59221	44941	42234	42414	44374	43814	27345	23264	61572	46811	43944	44184	46164	45634	27925	23294	63472	47951	45064	45224	47394	46784	28155	22664	67402	51521	47964	48304	50405	49894	29455	24704	69102	53111	49764	50165	52285	51815	30526	25845	71732	54891	51345	51735	54015	53465	31116	27215	73152	57241	53415	53915	56245	55745	31826	27895
20039	70042	47301	25832	20802	36613	29942	21744	19003	67902	48811	25842	21352	37963	30233	22134	19603	76252	49411	27672	21232	38583	30103	23244	19483	74972	49921	28652	21682	40084	32463	23974	19343	80752	52091	28852	21042	41544	30813	23904	19273	84712	54701	31163	22942	44114	32983	26065	21154	90773	63462	34403	25442	49134	36163	28205	23044	95413	67092	36403	27172	52565	42024	29575	23974	98883	68242	36973	28062	54295	41334	29515	25055	101473	69852	37503	28472	54845	38853	29985	26105	104423	71632	38563	29442	56665	40454	30616	26955	106323	73482	38953	29342	57885	41374	30536	26625	112873	79482	41684	32153	62026	48684	32546	28545	114543	79012	43744	34273	64586	49724	34386	31136	116363	80652	44574	34383	66526	50115	34456	31186	117363	81882	45664	35573	68476	51715	35117	32306
20041	84782	88542	27952	27522	35973	32783	24114	25275	86772	90143	28502	27802	36893	33353	24484	25435	88452	90413	26562	23532	37353	33293	21284	19353	91523	96013	29742	27242	39233	36323	23134	19313	100503	107073	30463	27022	39153	34333	24314	20174	102693	106853	33203	30183	43444	38953	26425	23264	107743	112503	36573	33403	48904	44084	28425	24784	113443	118553	39433	36913	54255	51555	29665	25375	117163	121414	40414	37913	54995	51335	30316	26665	119853	123694	41024	38543	56585	53275	30246	26225	121004	122394	41754	39303	59135	57455	31086	28285	123544	125124	42634	40044	60696	58865	31456	28625	127014	125384	44144	41584	63836	62496	34216	33256	128664	126964	46004	43594	65916	64156	36397	36147	131824	130594	47274	44804	67296	64826	37297	37527	132934	131834	49014	46894	69236	66736	38927	39677
20043	70072	60202	25462	18631	37213	27972	19813	17783	72922	63492	25992	18691	38413	28492	20004	17803	74842	64092	26172	18411	39253	28272	19803	17513	80522	76122	29052	18831	42144	38173	20634	16933	79792	67802	29102	20132	42224	29492	22734	19273	86622	70912	33953	23962	49734	33163	26325	23124	92513	78102	36903	25862	54605	37093	28505	24834	99913	88382	40344	26112	59625	54055	29175	23394	102673	90553	40274	26812	57485	42834	29635	24734	105003	92403	40814	27272	59835	47164	29565	24784	106513	93973	40584	28002	58205	48864	30176	25415	110173	95193	40664	28232	58165	50625	30296	25455	114343	103283	42294	32223	57565	55235	33246	29405	115803	103493	43504	31583	61066	54195	33056	28835	120124	108273	45614	34183	63246	54515	34166	31696	121084	109763	46654	34703	65086	55755	34766	32126
20045	19370	18480	17481	17411	17461	17411	21074	18323	19750	18820	17791	17721	17771	17721	21544	18593	19680	18710	17731	17661	17701	17651	21474	18253	44401	43381	36793	36803	36913	36883	23974	19033	21770	20600	19461	19371	19421	19361	26665	20004	25350	24000	22822	22732	22782	22722	30066	23864	100943	100923	25542	25432	25502	25432	32576	24834	104593	104573	58135	58255	58435	58415	33866	24534	115923	115913	29882	29782	29862	29792	33356	24894	118293	118283	38033	37973	38053	38003	33016	24114	124714	124704	38273	38223	38303	38253	33306	24254	120384	120374	40404	40354	40444	40394	33416	24254	141594	141594	37193	37133	37203	37153	34666	25955	140034	140034	38733	38673	38753	38703	35617	27845	132704	132684	48614	48584	48674	48634	34296	29235	131544	131534	49414	49384	49484	49434	35367	30166
20047	66572	59601	23902	21102	34663	30443	20184	19673	69822	64162	24512	21542	35563	30753	20694	20134	71692	65232	24702	21342	36153	30613	20674	19923	70082	56711	25252	20962	37103	32623	20884	19053	80922	74452	26302	21612	38083	31383	21824	19973	83822	75552	28132	23072	41004	33423	23294	21384	87942	78522	30823	24852	45744	36683	25065	22824	93213	83792	33023	26902	49444	42044	26645	24404	99433	93123	34453	28532	51045	41854	27855	26245	101593	93963	34803	28532	51445	39553	28155	26645	103353	93083	35533	28572	53065	41114	28365	26425	104733	92933	35583	27442	54665	41994	27695	24944	111923	100403	37923	30193	58325	49124	29475	27055	112603	99143	39333	31203	60706	50465	30676	28235	114643	100653	40714	32313	62536	50925	31576	29365	115883	101953	42424	34453	64636	52545	33096	31596
20049	64972	53641	23392	20662	35133	30723	19693	18873	66962	55341	23982	21172	35913	31313	20194	19363	68662	56981	24252	21002	36553	31273	20284	19173	71292	60802	25682	21922	37393	34603	21344	19413	79662	69412	26792	23032	37543	32433	22624	21024	81392	70402	28882	24602	41684	35053	24164	22534	85512	73582	31163	25812	46494	39283	25595	23244	91803	77362	32963	26912	50955	46174	26365	23484	94823	78062	33893	27702	51725	44834	27105	24404	97883	79782	34183	27742	53195	47094	26935	24024	102563	85172	35283	28122	54845	49214	27195	23624	105473	88692	35843	27752	56725	50425	27115	22914	112523	94983	37913	30393	59325	54355	28895	25355	113393	94433	39813	32813	61356	55765	30956	28315	116253	97073	41214	34483	62906	56705	32056	30136	117063	98133	42624	35993	64776	58435	33246	31596
20051	29280	29000	28892	28902	28922	28912	21274	20344	29350	29050	28942	28942	28962	28952	21884	20864	29230	28930	28832	28832	28852	28842	21654	19993	29870	29600	29512	29512	29532	29522	22374	19383	29630	29270	29162	29152	29182	29172	22064	19263	30661	30271	30143	30133	30173	30153	23874	21224	32721	32301	32173	32163	32193	32173	26765	23514	36351	35911	35783	35773	35803	35783	28455	25425	37011	36551	36423	36413	36443	36423	29755	28265	30261	29680	29552	29512	29552	29522	29235	26565	30941	30341	30203	30173	30203	30173	29645	26565	31441	30831	30683	30643	30683	30653	29535	25995	41611	41031	40854	40844	40884	40854	31336	28315	42881	42291	42124	42104	42144	42124	32956	30616	43081	42461	42284	42264	42314	42284	33796	31866	44641	44021	43844	43824	43874	43844	34736	33236
20053	82772	87422	25992	24512	35623	31003	22734	23244	85012	89562	26582	24862	36573	31383	23194	23594	86952	90213	25272	21792	37133	31253	21194	19943	90323	96493	27012	22712	38453	33633	22054	19543	97693	104013	27752	22652	39113	32113	22744	19833	100883	106423	29972	24782	42354	34703	24604	21944	106033	112373	33073	27362	47274	38403	26765	24004	111113	117343	35623	30153	51515	44374	28535	25995	114153	118903	37273	32603	52595	44014	30226	29095	116043	119623	36703	30463	53105	42944	29145	26625	119253	122394	37473	30883	54745	45034	29495	26685	121644	124794	38013	30943	56185	46054	29535	26455	126174	126494	40164	34393	60126	52255	32006	30406	127964	127974	42054	36633	62316	53585	34116	33196	129904	129644	42994	37413	63886	54115	34836	34176	131694	131964	44244	38663	65816	55775	35817	35337
20055	18210	17720	17691	17651	35133	30173	17663	17653	18880	18370	18341	18301	36343	30493	18303	18293	18940	18430	18391	18351	36803	30363	18363	18353	19560	19110	19091	19051	38073	32763	19063	19053	20450	19880	19831	19791	39203	31143	19803	19793	21450	20820	20772	20732	41784	33313	20734	20724	23470	22790	22752	22702	46514	36623	22704	22694	23730	23000	22962	22902	49834	42504	22914	22894	23780	23020	22982	22912	52005	41824	22924	22914	22810	22270	22242	22192	52555	39893	22204	22194	22940	22370	22352	22302	54545	41514	22314	22294	22140	21550	21532	21472	56195	42454	21484	21474	22970	22340	22312	22252	59695	49404	22264	22244	23300	22660	22642	22572	62466	50555	22594	22574	24300	23630	23612	23542	64626	51015	23554	23534	25770	25100	25082	25012	66926	52625	25025	25015
20057	22600	19250	18581	18331	34773	30353	18353	18303	22620	19060	18361	18071	35773	30673	18103	18043	23800	20340	19591	19331	36353	30533	19343	19303	22630	19450	19011	18711	37363	32773	18753	18673	26920	23050	22082	21832	38453	31323	21844	21814	27010	22640	21712	21372	41254	33443	21424	21344	27120	22270	21402	20942	46024	36763	21024	20904	29370	24270	23342	22882	49554	42424	22954	22834	30291	25010	24012	23522	51405	41964	23594	23474	36521	30571	29242	28862	51985	40004	28835	28835	36251	29940	28652	28192	53725	41614	28195	28155	32461	25560	24312	23652	55395	42534	23744	23594	35701	29090	27742	27182	58825	49474	27225	27125	35481	28650	27432	26782	61376	50735	26855	26725	35831	28090	26792	26002	63386	51205	26105	25935	41221	33821	32413	31793	65596	52815	31796	31736
20059	129824	129864	25202	21182	29712	23012	21274	18813	138974	139014	25812	21582	30423	23452	21794	19163	143134	143174	25922	21352	30643	23332	21724	18783	98353	103533	31723	28492	41004	37383	24144	19483	155155	155205	29262	23012	32443	24722	26285	20344	161135	161195	32523	26272	36283	28002	29195	23924	165275	165335	35723	28432	40804	31243	31386	24624	170725	170775	42674	38743	57835	54265	32556	24724	172865	172915	38863	31803	45804	36213	32456	25425	179005	179065	40404	34433	49514	41324	32046	24554	194796	194866	41014	34993	50245	42164	32516	24894	195386	195446	42154	36023	52435	44054	32626	24704	160075	160095	44844	39723	56485	49204	34066	26725	217667	217807	45794	40364	57325	49234	35107	28515	224357	224447	46654	41024	57915	49124	34626	30116	168535	168545	47694	42004	59155	50115	35407	31086
20061	73972	65572	29342	29672	35933	34513	22524	21774	76072	67122	29982	30163	36703	35083	23024	22124	77742	67492	29632	29032	36913	34983	21864	19313	79832	70212	32323	32483	38753	37253	23634	19253	88342	82632	32563	31813	38403	36023	24864	20124	91603	85932	36363	36503	43974	42184	27125	23744	96323	90633	40494	41184	49984	48254	29085	25035	101933	96293	44364	46384	55935	55315	30326	25495	106683	99723	45794	48084	57535	56905	30906	26795	109113	101483	46854	49504	59295	58895	30856	26365	103363	90613	45414	45834	63736	64816	31986	30756	105853	93283	46714	47264	65326	66386	32976	32066	111503	98393	49124	49734	68326	69546	35567	35257	113123	99973	51785	52715	71027	72387	38527	39057	116423	103613	52935	53695	72017	72947	39377	40218	116993	104243	55655	57025	74097	75097	42538	44378
20063	68702	47231	25162	21382	35433	29612	20844	19033	70702	48761	25892	21882	36573	29802	21504	19623	73642	49371	26282	21742	37013	29682	21624	19483	73332	49351	27312	22192	38323	31303	22344	19283	77742	49791	27322	21392	39443	30253	22434	19323	81542	52241	29262	23122	41994	31953	24124	21094	89092	62622	32793	25852	46594	34693	26385	22974	93813	66202	34853	27742	50075	39533	27745	23994	97423	67692	35933	28722	51795	39503	28375	25175	99763	68352	36123	28252	51635	35393	28715	25945	102703	69972	37163	28982	53355	36623	29325	26535	104703	71692	37533	28692	54695	37363	29125	25915	111343	77912	40284	32093	59245	45754	30896	27845	112823	77552	42244	33853	61706	46924	32686	30056	114803	79132	43244	34123	63486	47234	33046	30306	115903	80602	44484	35553	65486	48824	33846	31686
20065	71262	53411	26132	23202	34983	29472	21514	19723	73082	54961	26842	23612	36013	29632	22194	20274	76432	55561	27332	23232	36483	29512	22314	19743	76312	56771	28532	24052	37723	30923	23184	19293	66212	36321	24842	20152	38733	30033	21034	18793	70052	38891	26922	22102	41254	31593	22974	20804	92243	70702	34213	27742	45724	34183	27455	23284	97123	75022	36503	30253	49374	38743	28895	24404	100723	76462	37483	31313	50775	38883	29455	25975	102933	76442	37293	29352	49984	34123	29595	25995	105923	78112	38303	30033	51555	35253	30176	26445	107933	80132	38743	29992	52705	35933	30086	25885	114743	87112	41894	34673	57875	44734	31936	28165	116003	85942	43754	36503	60146	45914	33796	31176	118083	88042	44844	37073	61726	46194	34296	31896	119233	89472	46124	38613	63616	47774	35147	33406
20067	60052	33621	22982	18831	34353	30333	19373	18183	62162	35001	23812	19911	35533	30703	20164	19313	63762	35571	24032	20152	35973	30573	20284	19573	65152	37271	24962	19981	37143	33393	20684	19043	72592	43491	25992	20622	38283	31433	21504	19833	76462	45531	27562	21992	40574	33823	22834	21144	80972	48881	30143	23822	45314	37353	24534	22814	85352	50891	31873	24442	48524	43814	25645	23094	88772	52281	33153	25142	51035	42724	26335	23844	91063	53031	33373	25082	51565	41754	26375	23834	93823	53841	34313	25062	53855	43534	26665	23694	95783	54731	34513	24102	55665	44564	26135	22584	101823	59011	36513	25622	58785	50895	27555	23764	103553	58831	38563	26642	61876	52005	29105	24824	105603	60122	39743	27192	64426	52515	29505	25375	106913	62132	41254	29132	67026	54125	30516	27335
20069	54481	31841	21912	18861	34833	30303	19063	18323	56341	32881	22442	19211	35913	30633	19493	18693	57681	33721	22882	19771	36463	30503	19893	19283	57231	31991	23322	19511	37543	32893	20074	18873	65252	38941	24902	21282	38673	31303	21624	20784	68592	40091	26062	21802	41354	33493	22434	21214	72582	41991	27952	22622	46124	36843	23554	21904	76692	44281	29702	23972	49554	42704	24864	23074	79662	45901	30703	24622	51565	42084	25515	23744	82642	48461	32193	26892	52185	40334	27155	26205	84892	48731	32653	26642	54055	41984	27165	25855	85972	47841	31653	24112	55755	42934	25415	23154	92063	52621	34083	26672	59115	49744	27465	25485	93283	52311	35283	27082	61806	50955	28265	25885	94863	52681	35943	27152	63936	51425	28455	25945	96883	56021	38503	30733	66226	53045	31066	29615
20071	68032	43781	24912	19891	35643	30143	20934	18593	70662	45381	25722	20572	37293	30493	21514	19313	73172	46001	25852	20552	37493	30363	21534	19313	72462	46721	26642	20862	39283	33093	21894	19153	79302	52901	27542	21132	40394	31173	22514	19723	83242	55131	29152	22702	42834	33503	23804	21214	87802	60132	31693	24682	47454	36913	25385	22884	92553	63302	33783	25962	50445	43254	27025	23554	96443	64682	35043	26692	53055	42214	27635	24394	98933	66052	35303	26922	53625	40794	27695	24864	101703	67502	36373	27392	55855	42514	28155	25155	103723	69042	36743	26762	57495	43514	27865	24284	110063	74632	39173	29022	61196	50165	29625	25965	111863	74232	41714	30543	64096	51215	31896	27685	113633	75952	42544	31023	66316	51685	31816	28165	114543	77592	43624	32673	68636	53285	32266	29815
20073	67742	57411	24302	21732	34453	29812	20184	19073	69842	59201	24932	22242	35293	30443	20694	19543	71562	60312	25102	22012	35873	30613	20624	19183	74642	65272	26982	23582	37493	33773	21924	19543	82852	74372	27942	24042	37333	31693	23144	20584	84372	73542	30193	26292	40994	34263	25245	23354	88862	78032	32833	28152	45794	38263	26965	24494	94823	82852	34913	29872	50645	44644	27845	24864	97793	83422	35753	30653	50985	43584	28575	25915	100813	85662	36183	30993	52685	45954	28385	25495	104493	89232	37293	31983	54405	48274	28925	25825	107303	92503	37823	31793	56085	49394	28815	25145	114163	99103	40054	34503	58935	53025	30716	27685	114673	98383	41824	36573	60786	54245	32736	30576	117983	101963	43544	38793	62326	55315	34256	33176	118203	102263	44944	40284	64196	57125	35397	34556
20075	64952	40591	24372	19461	35053	30243	20644	18413	67442	42161	25132	20272	36543	30603	21224	19273	69472	42761	25242	20322	36833	30473	21214	19343	69112	43981	25912	20502	38403	33313	21444	19083	76222	50641	26872	21012	39493	31323	22144	19833	80142	52761	28412	22462	41874	33703	23384	21204	84592	57051	30873	24362	46484	37203	24924	22854	89322	59851	33033	25382	49504	43694	26675	23354	92983	61242	34283	26052	52165	42554	27265	24094	95323	62122	34473	26062	52695	41454	27255	24244	98083	63342	35483	26292	54965	43224	27635	24294	100093	64672	35803	25472	56665	44244	27295	23264	106353	69892	38123	27442	60126	50675	28995	24764	108243	69502	40624	28712	63106	51735	31226	26145	109973	71152	41334	29332	65456	52235	30956	26785	111023	72982	42504	31163	67906	53845	31536	28635
20077	67542	74462	23852	21792	33483	33053	19423	19113	69542	76892	24392	22352	34103	33563	19913	19673	71542	78702	24692	21862	34843	33313	19893	19143	73682	80252	25182	22232	35253	35603	20284	18793	84872	93213	26822	23362	36153	34603	21574	19853	88182	95553	29012	25242	39473	37013	23254	21744	92633	99883	32213	27892	44454	41414	25465	23804	98163	105243	34493	29592	48244	47114	26755	24474	101173	106813	35673	30463	49884	47254	27485	25345	104233	109243	36243	30773	51155	48634	27625	25325	108063	113463	37303	31333	52675	50645	28025	25395	111163	116483	38163	31163	54585	51765	28125	24834	117933	123024	40074	33613	57045	56375	29625	26895	118833	121884	42254	36903	59375	58595	32196	31366	121104	123934	43764	38413	61246	59365	33306	33086	122334	125144	45354	40104	63366	61016	34526	34786
20079	137564	142024	24802	23582	35593	34353	19863	19013	141924	146584	25432	24132	36343	34893	20414	19563	146004	150545	25152	23312	36533	34573	19833	18543	147434	151445	26522	24552	37663	36233	20684	18773	149924	154195	28612	26742	38203	36013	22434	20264	155385	159975	30643	28482	41184	38323	24134	22074	161755	166675	34093	31963	46154	42964	26635	24744	167145	172015	36343	34103	50385	47794	27615	25235	171125	175915	37333	34983	51815	48964	28075	25725	177795	182826	37923	35563	53355	50685	28085	25595	183926	189166	38913	36433	55085	52725	28515	25865	187256	192476	39443	36493	56525	53815	28365	25255	198996	204276	41814	39233	60036	58105	30386	28005	201816	207156	45574	44634	62676	60906	37287	38267	204086	209706	47334	46604	63996	61726	39157	40718	207866	213677	49414	49044	65816	63386	41338	43468
20081	55791	30751	22112	18621	34403	30383	18963	18123	57391	31871	22972	19781	35493	30743	19873	19343	58701	32491	23282	20142	36013	30613	20114	19723	60972	33611	24102	19721	37083	33323	20324	19023	68572	39541	25152	20472	38233	31473	21194	19873	72342	41431	26732	21782	40674	33813	22524	21134	76752	44281	29212	23502	45444	37323	24244	22744	80852	45931	30703	24002	48774	43624	25105	22994	84012	47411	31893	24762	51065	42674	25835	23774	86202	48061	32183	24832	51685	41594	25975	23914	88772	48571	32903	24682	53815	43344	26125	23654	90553	49041	32863	23542	55605	44354	25405	22394	96363	52881	34713	24942	58705	50755	26705	23534	97913	52811	36403	25812	61676	51905	27945	24404	99883	53721	37463	26232	64096	52425	28385	24824	101353	55891	39153	28342	66606	54035	29765	26965
20083	61132	43011	23152	20022	34803	29982	19703	18823	63292	44701	23652	20232	35783	30233	20074	19033	65012	45661	24042	20612	36303	30103	20374	19473	64342	42401	24552	20352	37363	31903	20594	18903	72622	51791	25972	21922	38373	30763	22074	20804	75912	53171	27352	22602	41114	32613	23034	21354	80412	56141	29502	23522	45744	35593	24244	21944	85002	59571	31583	25432	49344	40664	25805	23504	88622	62522	32743	26452	51035	40564	26665	24604	91393	64822	33983	28412	51155	37293	28245	27245	93783	65272	34543	28232	52825	38663	28305	26865	95133	65052	33783	25812	54355	39473	26705	24024	101483	70802	36473	29082	58345	47274	28915	26765	102493	70142	37723	29682	60786	48524	29835	27375	104633	71452	38593	29882	62626	48914	30136	27505	106443	74432	41014	33403	64726	50515	32646	31276
20085	76382	62682	28392	26262	36393	33263	21684	18473	78932	65072	29092	26742	37303	33903	22194	18763	81232	65382	29192	26272	37493	33473	22044	18253	86642	77122	33273	31613	41944	40264	24334	18333	87462	72952	32023	27842	39153	34403	25615	19413	89102	71372	35643	31653	43524	38173	28815	23934	96773	83512	39193	34823	48714	42524	31196	25645	108893	103463	44164	42274	57525	55105	32556	24284	112023	102623	43474	40104	54355	48994	32616	25275	115893	106903	44664	42004	56935	52455	32536	24854	117623	107023	45254	42744	58205	54595	33076	26355	119573	108223	46264	43824	59875	56285	33386	26585	127624	118613	48644	46924	62746	59885	35237	29445	126174	114573	48704	45184	61616	55845	36437	31436	134914	130944	49984	46174	62786	56295	36457	33216	127424	113743	51315	47624	64316	57565	37677	34886
20087	74252	61872	26842	24392	31723	27852	21114	18073	76692	64142	27472	24842	32463	28382	21604	18393	78962	64332	27502	24522	32473	28062	21524	18063	88472	82652	34183	32853	41634	39663	24144	18483	84342	70332	30413	26012	34143	29362	25875	19293	87922	70662	34303	29912	38303	33023	29575	24024	95673	83032	37913	33023	42924	36843	32256	25795	109783	104233	46334	45454	58475	56345	33736	24064	110053	98353	42004	37663	48194	42374	33366	24654	114503	103423	44284	41244	52345	47574	33166	24054	116203	104643	44874	41974	53215	48764	33556	24634	117973	105343	46094	43354	55165	50645	33746	24734	127214	117293	49084	47484	59115	55595	35217	26885	124994	114453	49024	46334	58315	53485	36187	28745	132864	125374	50125	46954	59185	53815	35197	30316	125804	114593	51215	48054	60456	54895	36357	31456
20089	70132	46681	25122	21672	36963	31053	21664	20644	72332	47931	25902	22252	38223	31493	22294	21234	74592	48851	26402	22612	39023	31363	22634	21644	81792	64352	28822	22792	40644	34653	23274	19613	90463	71832	29602	22772	41564	32263	24054	20244	93923	74092	31823	24772	45044	35553	25755	21994	99413	80622	35003	27232	50395	39613	27765	23784	104413	85382	37243	29142	54765	47054	29005	24424	108183	86432	38153	30153	55645	45684	29645	25725	110863	88212	38613	30183	56605	45734	29815	25715	113683	89282	39543	31033	58255	48354	30456	26335	115363	91483	40074	31233	59425	49564	30566	26265	121484	96553	42484	34143	63256	55045	32476	29015	115393	81572	44524	40074	65446	56005	37337	38157	116233	81682	45454	41004	67156	56515	38237	39287	117693	83512	47154	43184	69036	58195	39877	41528
20091	23280	21610	20102	20022	45444	22022	20034	20024	23240	21390	19811	19721	46354	22432	19733	19723	22750	20740	19391	19301	46874	22312	19313	19303	24670	23150	21602	21512	52995	37413	21524	21504	29200	26920	23792	23672	48514	23802	23724	23674	36541	33851	28472	28352	54135	27222	28395	28355	40611	37931	27892	27732	62866	30443	27795	27725	41621	38801	28672	28492	73587	55495	28555	28485	41971	38611	28442	28272	67316	35323	28325	28265	85452	81282	27772	27042	69976	40954	27275	27005	74272	69302	27052	26292	70437	41684	26545	26255	77832	72802	26792	25982	74797	43644	26225	25935	100543	96253	28432	27392	76577	49174	27675	27315	75962	71812	29352	28862	78267	49714	28985	28825	88602	84072	30473	29842	79557	49594	29885	29795	91943	88702	30823	30163	80598	50545	30236	30106
20093	57401	30101	22432	18561	35083	30213	19283	18023	59531	31271	23182	19281	36393	30553	19943	18773	60942	31641	23312	19381	36793	30423	19983	18873	60492	31291	24092	19681	38153	33033	20514	19053	67722	36081	25082	20392	39293	31233	21314	19863	71492	37821	26562	21532	41774	33513	22524	20944	75872	40731	28992	23392	46474	36913	24264	22714	79912	42231	30483	23982	49674	43074	25235	23084	82932	43071	31433	24332	52045	42194	25705	23434	84762	43171	31463	24042	52615	40664	25585	23214	87242	43851	32213	24162	54725	42354	25855	23264	88912	44271	32163	23242	56415	43334	25245	22244	94503	47701	34053	24632	59845	50025	26585	23384	96053	47701	35713	25392	62726	51145	27845	24154	98093	48941	36763	26162	64996	51625	28365	24924	99403	50831	38193	27912	67376	53235	29485	26685
